document,label
"현재 글래스턴은 약 1,500명의 직원을 고용하고 있다.",2
"현재 8척의 항공모함과 9척의 푸셔, 바지선을 운영하고 있다.",2
고객으로는 호텔과 식당뿐만 아니라 도매상과 일부 소매상들이 포함된다.,2
"납품은 2007년 하반기에 시작될 것이며, 제분소의 시작은 2008년에 예정되어 있다.",2
배송은 이번 달 말에 이루어질 것으로 예상됩니다.,2
도이체 베테이리궁스는 운용하는 사모펀드뿐만 아니라 2007년 뉴욕 화이트플레인스 금융투자자 안들링거앤코로부터 2차 인수를 통해 MCE의 75%를 처음 사들였다.,2
2005년 주당순이익은 1.26유로의 손실에 이르렀다.,2
1분기 주당순이익은 0.20유로의 손실에 이르렀다.,2
현재 인사담당 그룹 부사장인 에로 카타자부오리는 2010년 10월 1일부터 1년간 안식년을 가질 예정이다.,2
엘코텍은 2010년 4/4분기 순매출액이 3/4분기 수준이 될 것으로 예상하고 있다.,2
Elcoteq의 글로벌 서비스 오퍼링은 제품 개발부터 애프터마켓 서비스에 이르기까지 제품의 전체 라이프사이클을 포함합니다.,2
"EQ Bank는 올비의 2009년 2분기 순매출액이 6700만 유로, 영업이익이 6.4만 유로에 이를 것으로 전망하고 있다.",2
이것의 152.4 mn은 순이자 수익이었다.,2
엑셀의 이사회는 2007년 4월 19일 연례 총회에서 2006년 주당 0.2유로의 배당금을 제안할 예정이다.,2
이 프로젝트의 자금 조달은 주로 중국에서 이루어질 것이다.,2
핀란드 부품업체 컴포넌트아 코퍼레이션 OMX 헬싱키 CTH1V는 16일 원자재 가격 인상으로 가격 주기가 변경된다고 밝혔다.,2
핀란드 건설 회사인 YIT HEL : YTY1V는 독일 설비 엔지니어링 및 설비 시스템 회사인 Caverion을 73m USD90.3m에 인수하기로 합의했다고 밝혔다.,2
핀란드 섬유 및 플라스틱 생산업체 수오미넨 코퍼레이션 OMX 헬싱키 : SUY1V는 2008년 3분기 순매출액 55.2m로 영업손실 0.8m를 기록했다고 10월 22일 수요일에 보고했다.,2
기존에 리스트에 올랐던 핀란드 네스테오일은 아예 목록에서 제외됐다.,2
핀란드 실리콘 웨이퍼 제조업체 옥메틱오이는 2008년 9월 17일 센서 웨이퍼 사업에 총 15mln유로(약 21.3mln)를 투자한다고 밝혔다.,2
Fiskars는 또한 협력 회사인 Wartsila Corporation을 통해 해양 및 에너지 장비 솔루션 및 서비스의 글로벌 공급에도 참여하고 있습니다.,2
1649년에 설립된 피스카 R은 세계에서 가장 오래된 회사 중 하나이며 미국에서 가장 큰 경량 스테인리스 가위 제조업체이다.,2
"아이슬란드 항공, FL 여행, 블루버드, 스털링을 포함한 모든 운영 회사를 관리한다.",2
파노스타자는 인수 후 금속의 열처리에 주력할 새로운 사업부를 설립할 예정이다.,2
"이 이슈에 따라, 스웨덴 회사의 주식 수는 9% 증가할 것입니다.",2
2009년 순이익은 300만 유로였고 회사는 각각 1.30유로의 배당금을 지급했다.,2
2009년 순이익은 3백만 유로였고 회사는 각각 1.30 유로씩 배당금을 지급했다.,2
이날 오후 1시 33분 뉴욕증시에서 가민은 4.5% 하락한 34.53달러를 기록했으며 구글은 0.7% 하락한 576.50달러를 기록했다.,2
GE는 풍력 발전 개발업체인 Invenergy Wind LLC와 함께 이 시설을 짓고 있다.,2
핀란드 탐페레에 본사를 둔 Glaston은 성장하고 있는 국제적인 유리 기술 회사입니다.,2
"2007년 3분기 그룹 순매출액은 142.3유로, 영업이익은 4.3유로였다.",2
GS엔지니어링은 아랍에미리트(UAE) LNG 추출용 액화천연가스(LNG) 공장과 가스플랜트 운영사인 가스코에 밸브를 설치할 예정이다.,2
"광둥, 10월 26일, 시노캐스트 -- 노키아 텔레커뮤니케이션 둥관 지사는 광둥성 칭위안 폴리테크닉에 노키아 클래스를 개설할 의향서를 체결했다.",2
"그는 KONE에서 테크노폴리스에 입사하여 그룹 내에서 다양한 직책을 맡았으며, 최근에는 KONE의 중동 사업 및 사업 개발 책임자로 재직하고 있다.",2
강풍은 또한 바스토 북쪽 15번 고속도로에 있던 세미트레일러 3대를 쓰러뜨렸다.,2
홍콩 루오카탈로의 목표는 소비자를 아는 것입니다.,2
이 프로젝트에 참여한 혼카라켄네의 고객은 카자흐스탄에서 가장 큰 부동산 회사 중 한 곳이라는 것이 회사 측의 설명이다.,2
그러나 생산은 거의 전적으로 노동 집약적이며 소규모 투자만을 기반으로 한다.,2
2006년에는 유통 및 유지 보수망 확충에 상당한 투자를 할 계획이다.,0
2007년에 에트플랜은 125.2m의 회전율을 기록했다.,2
"2007년 이 그룹의 순매출액은 4200만 유로였으며 약 1,445명의 직원을 두고 있었다.",2
2007년에 에트플랜은 125.2m의 회전율을 기록했다.,2
"2008년, AVC 시스템하우스는 1,000만 유로의 순매출 USD 7.1m를 기록했다.",2
"2008년 스톡만은 4,801만 2천 라트의 매출에 339만 8천 라트의 이익을 얻었다.",2
"2010년, Sanoma Magazine은 순매출이 2009년 수준이 될 것으로 예상한다.",2
"게다가, 그 회사는 러시아에서의 생산 시작을 고려하고 있습니다.",2
이와 함께 카자흐스탄 대표단이 핀란드의 SITRA 투자펀드인 혼카라켄네(주)와 노키아 본사를 방문해 텔리아소네라(주)JSC의 활동을 연구할 예정이다.,2
러시아뿐만 아니라 우크라이나에서도 추가적인 성장을 모색하고 있습니다.,0
"소프트웨어 개발 외에도, 새로운 디자인 유닛은 기계 공학 및 전자 디자인을 제공할 것이다.",2
2010년 4월 올비의 사이다 범위는 딸기황과 사과주 사이다로 확장될 예정이다.,2
"2008년 4월부터 6월까지 스캔필의 순매출액은 총 58.7유로, 영업이익은 6.6유로였다.",2
핀란드에서 알마 미디어는 품질과 체인 운영 개발에 주력할 것이다.,2
핀란드에서는 5대 브랜드가 맥주 시장의 90%를 점유하고 있다.,2
지난 7월 콰드리가 캐피탈은 레와 GmbH 펌프 제조 사업을 일본의 니키소에 매각했다.,2
지난 11월 핀란드 정부는 이 회사의 지분을 38%에서 31.1%로 더 줄였다.,2
스웨덴에서는 데이터 통신 서비스도 협약에 포함된다.,2
"체코에서는 오스트라바에 있는 프로파일링 유닛이 폐쇄되고 2009년 1분기 말까지 헝가리, 폴란드, 루마니아에 있는 루키의 더 큰 공장으로 기계를 이전할 예정이다.",2
"2008년 1/4분기에 Sacanfil의 순매출액은 총 50.0 mn, 영업이익은 4.7 mn이었다.",2
핀란드 인셉트 코퍼레이션의 자회사인 인셉트 컨트랙트 제조 서비스 Pvt Ltd는 Rs40 크로어에 대해 방갈로 근처 툼쿠르에 있는 TVS Electronic Ltd의 제조 부문을 인수한다.,2
인하웍스는 제품 개발과 시장 조사에 투자했다.,2
"당신이 선택한 기능을 선택할 수 있는 LCD 터치 스크린 시스템이 완비되어 있으며 가격은 4,805 파운드 선에서 시작합니다.",2
"핀란드, 노르웨이, 덴마크, 발트해 국가들에서 자라났다.",2
그것은 30개의 추가 공동 건축 부지에 대한 옵션과 모든 건설 현장에 대한 건설 감리 작업을 포함한다.,2
노키아가 이끄는 소프트웨어 라이선스 컨소시엄 심비안이 개발하고 있다.,2
모바일 기기로 송장 및 구매 요청 승인을 위한 첫 번째 애플리케이션입니다.,2
현재 아메르 스포츠 코퍼레이션 주식 8만565주를 소유하고 있으며 이는 회사 주식 자본과 의결권의 0.11%에 해당한다.,2
"2006년 매출액은 4.5 mln 유로 6.1 mln, 영업이익은 1.5 mln 유로 2.0 mln이었다.",2
Ixonos는 3.8 mln 유로 $5.2 mln의 대출을 통해 인수 자금을 조달할 것입니다.,2
"Karachi, 9월 14일 -- 핸드헬드 기기용 솔루션의 개발과 통합에 있어 세계적인 선두주자인 Ixonos는 Intel Atom 프로세서 Z6xx 기반 스마트폰에 터치 스크린 모바일 사용자 인터페이스 솔루션을 구현하고 있다고 발표했다.",2
케미라의 R&D 조직은 약 750명으로 구성되어 있다고 회사는 밝혔다.,2
"코네크란스는 2009년에 그룹 차원에서 약 1,600명의 직원이 감축된 것으로 추정된다고 밝힌 바 있다.",1
라바이넨은 베네콜이 15년 동안 시장에 나와 있던 유럽과 미국에서 잘 알려져 있다고 말했다.,2
Latvenergo는 Tekla Xpower 네트워크 정보 시스템에 대한 상당한 확장을 명령했습니다.,0
"LCS의 서비스는 프로세스 모델링과 맞춤형 소프트웨어 개발부터 호스팅 서비스, 솔루션 관리, 유지보수 및 지원에 이르기까지 소프트웨어와 정보 시스템의 전체 수명 주기를 포괄한다.",2
렘콘은 또한 130헥타르의 공원 부지 전체를 매입하기 위한 사전 계약에 서명했다.,0
릭사레 오이는 일찍이 주주 계약에 따라 사렐라이넨 오이와 개인 주주들의 지배하에 있는 것으로 간주되어 왔다.,2
"액체 취급 제품에는 전자 및 기계 피펫, 일회용 팁, 연구 기관, 의료 기관 및 산업 실험실을 위한 피펫 유지보수 및 교정 서비스가 포함됩니다.",2
ADP 뉴스 - 2009년 1월 13일 - 핀란드의 산업 및 환경 측정 장비 제조업체인 Vaisala Oyj OMX : VAIAS는 기후 변화 관측을 위한 작동 기준 라디오존드를 개발할 것이라고 어제 밝혔다.,2
ADP뉴스 - 2009년 12월 23일 - 노르웨이 금융 서비스 그룹 스페어뱅크 1 그루펜 ASL : SBGRP는 오늘 이사회가 클레임 수집 자회사 스페어뱅크 1 그루펜 피난스의 Jarle Haug 상무이사로 임명했다고 밝혔다.,2
M+에켈+EA는 알마 미디어와 미디어 회사 탤런텀의 합병에 대한 논의와 함께 회사를 위한 새로운 이사회를 요구하고 있다.,2
마라톤은 프로탈릭스의 잔여 지분 가치를 2700만달러로 추산하고 있다.,2
마리메코는 이 문제에 대한 추가 조치를 고려하고 있다.,2
마케팅에는 티쿠릴라의 기존 인프라 구조와 러시아 현지 지식이 활용된다.,2
또 코네크란스와 기타는 코네크란스의 일본 합작법인 MHS코네크란스의 호이스트 유통사업을 키토로 이관할 계획이다.,2
"맥주 소비 증가의 대부분은 극동, 중남미, 아프리카에서 일어났다.",2
대부분의 새로운 변전소는 빠른 데이터 트래픽을 가능하게 하는 EDGE 기술을 지원합니다.,2
대부분의 원자재는 유럽과 미국에서 수입되며 유로나 미국 달러로 지불되며 판매는 루블에서 이루어진다.,2
"가장 최근에 그는 80인용 촉매 바이오 연료 회사인 Virent Energy Systems, Inc.를 설립했고, 그곳에서 그는 여러 금융을 통해 회사를 이끌었고, 회사의 시장 전략을 정의했으며, 회사의 첫 고객을 확보했다.",2
"한국 소재 ATLAS 리서치 그룹에 따르면 4월 말 현재 모토로라는 한국 휴대폰 시장의 11.5%, 삼성은 55%, LG전자는 19%를 점유하고 있다.",2
"미국 모토로라가 2억1740만대를 출하해 21.3%의 시장점유율로 2위를 차지했고, 한국의 삼성전자가 1억180만대를 출하해 11.6%의 점유율을 기록했다.",2
요르티카 씨는 핀란드 아우토텍 오이지의 베이스메탈 부문 사장이며 아우토텍의 집행위원회 위원이다.,2
K.R. Vasantha씨는 무기계약제조서비스 전무이사로 임명되었다.,2
Koistinen씨는 1997년부터 다양한 영업 관리 및 사업 개발 고위직을 맡고 있는 Nokia Siemens Networks에서 합류했습니다.,2
M-real은 할레인 및 고흐름+hle 공장에서 표준 코팅 미세지 생산을 중단할 계획이다.,2
네스테오일은 감원 대상 직원 111명에게 배치 서비스를 제공할 예정이다.,2
뉴스 코퍼레이션의 MySpace.com 웹사이트는 비디오 아티스트 지망생들을 발굴하기 위한 노력의 일환으로 확대된 브로드밴드 에미상 시상식에 출품작들을 전시할 예정이다.,2
니암은 재무 투자자들에게 모든 유형의 부동산에 투자하는 펀드에 대한 투자를 통해 높은 수익을 제공한다.,2
비랄라 오이압의 티이마리 주식 소유에 관한 어떠한 변경도 일어나지 않았다.,2
파병에 대한 재정적인 세부 사항은 공개되지 않았다.,2
"옥메틱은 전 세계 고객 기반과 판매 네트워크, 핀란드와 미국에 생산 공장, 일본과 중국에 계약 제조업체를 보유하고 있다.",2
예비 견적으로 그 호텔은 노보텔이라는 브랜드로 운영될 것이다.,2
검토 기간 중 핀란드 사업부의 영업이익은 총 11.3 유로로 2005년 수준에 머물렀다.,2
"여신전문기관법에 따른 OP-포홀라 그룹의 자본적정률은 12.1%, 계층1 비율은 12.1%였다.",2
특히 에너지 및 공정 산업 분야의 기업들이 우리의 고객이다.,2
NAT의 툴은 비즈니스 사용자와 ICT 전문가 모두의 요구를 고려하여 특별히 설계되었습니다.,2
파노스타자는 2007년 5월 30일 주식 교환에 따라 68.77pct의 주식 자본과 수오멘 헬라스토 주식 의결권을 소유하고 있다.,2
페이퍼컴퍼니 엠레알은 25gsm의 라이터 보드를 이용해 비스킷 상자 10만개를 만들 경우 12개월 동안 절약되는 이산화탄소는 자동차로 1000㎞를 주행할 때 발생하는 이산화탄소와 맞먹는다고 계산했다.,2
"제지주가 2.30pct 내린 14.01유로, 엠리얼이 2.86pct 내린 5.09유로, UPM-키메네 1.14pct 내린 19.10유로로 하락폭이 컸다.",1
감액 중 일부는 퇴직 약정을 통해 이루어질 것이다.,2
"취득한 주식에 대한 지불은 현금으로 이루어질 것이며, 주당 가격은 1유로에 관리비를 더한 금액이 될 것입니다.",2
"pct가 4,442.10으로 낮아졌다.",2
체코의 제약 시장은 최근 체코의 제약 시장에 대한 시장 분석을 발표했습니다.,2
이탈리아의 제약 시장은 최근 이탈리아의 제약 시장에 대한 시장 분석을 발표했습니다.,2
네덜란드의 제약 시장은 최근 네덜란드의 제약 시장에 대한 시장 분석을 발표했습니다.,2
"이전에, 그 수치는 2009년보다 약간 낮을 것으로 예상했습니다.",2
세금 후의 이익은 총 12.1 유로였다.,2
QPR ProcessGuide는 프로세스 컨텐츠를 중앙 집중식으로 저장하고 관리하는 시스템 솔루션인 QPR ProcessGuide Xpress로 사용할 수 있습니다.,2
"Quartal Oy는 현재 Satama Interactive Plc의 주식 2,094,063주를 소유하고 있는데, 이는 주식자본과 의결권의 5,19%에 해당한다.",2
르네사스 모바일 유럽 주식회사는 오울루에 약 470명의 직원을 두고 있다.,2
리코 사장은 이번 매각으로 회사는 곡물 기반 사업에 집중할 수 있게 될 것이라고 말했다.,2
리코는 담배회사 알타디스의 유럽 사업부장을 역임한 후 2006년 여름 라이시오의 베네콜 사업을 관리하기 시작했다.,2
RIM은 6.0 버전의 모바일 운영 체제를 사용하여 BlackBerry OS UI를 개선했습니다.,2
림베스타는 현재 에스토니아 소유의 부동산 개발 회사인 EL 네킬노자마스 투르타스가 관리하고 있다.,2
"Rohwedder 그룹은 유럽, 북미, 아시아의 고객을 위한 자동차 용품, 통신 및 전자 산업 제공업체이다.",2
로사는 가장 잘 알려진 덕버그 삽화가 중 한 명입니다.,2
RSA의 주가는 상장 당시 156.9포인트로 마감했다.,2
루빈은 캐프먼이 2009년에 1-2건의 추가 거래를 발표할 것으로 예상한다고 말했다.,2
러시아의 비디오 인터내셔널 그룹은 러시아 미디어 벤처스의 지배 지분을 보유하고 있다.,2
우토쿰푸 테크놀로지 사업은 오는 10월 10일부터 헬싱키 노르딕 거래소에 거래되기 시작할 것이며 올해 우토쿰푸 테크놀로지 거래소에 상장된 여섯 번째 회사가 될 것이라고 28일(현지시간) 밝혔다.,2
노르데아의 대주주가 된 삼포그룹은 트릭베스타의 주요 경쟁사인 이프피앤씨손해보험을 소유하고 있다.,2
"Stora Enso의 북미 사업장은 연간 약 300만 톤의 용량을 가지고 있으며, 약 4,350명의 직원이 근무하고 있습니다.",2
스토라엔소는 이 합병 회사의 지분 19.9 ℓ를 받게 된다.,2
스토라는 2월 4일 4분기 및 2009년 전체 실적을 발표할 예정이다.,2
Storengy는 천연가스의 지하 저장에 전념하는 GDF SUEZ 회사입니다.,2
스트랜드 어소시에이츠는 매디슨 본사 공간을 확장하여 엔지니어링 회사에 약 100명의 직원을 충원하고 있다.,0
"1997년에 바레스부오 파트너스의 지분 47.5개를 인수하였고, 2002년과 2005년에 나머지 지분을 인수하였다.",2
"테크노폴리스, 상트페테르부르크 통신대학교, 러시아 입법지원기금은 올해 5월 상트페테르부르크에 테크노파크를 설립하기 위한 의향서에 서명했다. 상트페테르부르크 강 기슭에 있어요 피터스버그 통신 대학교입니다.",2
미코넨 대변인은 테크노폴리스가 공원을 짓기 위해 4.6헥타르에 달하는 부지를 확보했다고 말했다.,2
"이 연설은 또한 이태리 대형마트 이탈리의 집에서도 일어나는데, 이는 ""자, 얘들아, 우리는 장난감 빌딩에 갈 거야!""라는 것을 의미한다.",2
"3C엑스포는 둥관시의 지원을 받아 매년 열리는 둥관만의 시그니처 쇼로 컴퓨터 액세서리, 소프트웨어, 통신, 네트워크 제품 등이 전시된다.",2
"인수한 사업주 자산은 텍티아 모바일이라는 브랜드의 모바일 인증 및 서명 솔루션이다.웹 전자 메일, SSL-VPN, MS 쉐어포인트, Tetia Secure 솔루션 및 기타 응용 프로그램 및 리소스에 대한 인증을 제공하는 ID.",2
이번 인수는 라미렌트가 선별된 입지에서의 입지를 강화하기 위한 전략의 일환이다.,0
이 계약에는 애플리케이션 유지보수 및 지원 서비스가 포함됩니다.,2
협약서에는 현재 회사가 있는 모든 지역에서 메르카토르의 공급망을 관리하는 전 과정이 담겨 있다.,2
"아메리카는 Gemalto 청구서의 25%를 차지하며, 라틴 아메리카는 이 회사에서 가장 빠르게 성장하는 지역 중 하나입니다.",2
이 계약의 연간 가치는 향후 3년간 200만 달러로 추산된다.,2
은행은 또한 2007년 10월에 보류했던 대시 8 - Q400 제트기와 관련된 추가 비용을 예상하고 있다.,2
이 은행의 리스 부문인 노르데아 리싱은 440만 유로의 수익을 올리며 한 해를 마감했다.,2
이사회는 사리 발다우프 회장 - 타피오 힌티카 - 헤이키 웨스터룬드로 구성된 보수위원회를 설립하였다.,2
이 다리는 14번 고속도로 개발 프로젝트의 일부이다.,2
이 건물에는 제품 개발 및 테스트 실험실이 들어설 예정이다.,2
사업 영역의 순매출은 2006년에 2m를 약간 웃돌았다.,2
"사업 이전은 2007년 1월 1일부터 효력이 발생하며, 47명의 종업원이 엘리사에서 덱썸으로 계속 근무하게 된다.",2
독자층의 변화는 크지 않았다.,2
오늘 해당 거래가 종료되었습니다.,2
거래 종료는 2008년 1월 10일로 예정되어 있다.,2
이 자금의 자본금 합계는 1억-1억 5천만 유로가 될 것으로 예상된다.,2
"위원회는 의장에게 매달 5,000유로, 부의장에게 3,500유로, 기타 이사회 위원들에게 2,500유로의 보수를 제안한다.",2
"자산규모가 유로2.8억 유로인 이 회사는 핀란드 5대 주주 중 핀란드 보험사인 일마리넨 4.34%, 바르마 0.70%를 비롯해 핀란드 국가연금기금 VER 0.61%를 보유하고 있다.",2
이 회사는 또한 조각 복합 건물인 라보치 이 콜호즈니차 노동자와 집단 농부의 눈 녹는 시스템을 갖추었다.,2
회사는 또한 덴마크 4G 네트워크의 배치가 계속되고 있으며 2011년에는 덴마크 인구의 75%를 커버할 것으로 예상한다고 말했다.,2
이 회사는 2008년 말 빌링햄에 있는 암모니아 공장을 일시적으로 폐쇄하고 잉스 시설의 유지보수 기간을 연장하기로 결정했다.,1
그 회사는 2005년에 배당을 하지 않았다.,2
"그 회사는 2007년 전체 순매출액이 950만-1,000만 유로가 될 것으로 예상하고 있다.",2
"이 회사는 2008년에 1,080만 유로의 순매출액을 기록했으며, 현재 핀란드, 에스토니아, 폴란드에 약 120명의 직원이 근무하고 있다.",2
"이 회사는 소비자 포장, 사무용 서류, 전문 서류, 마켓 펄프 및 에너지 4개의 주요 부문을 통해 운영됩니다.",2
이 회사는 2010년 동안의 시장 상황에 따라 이 부대의 전문 인력을 수십 명으로 늘릴 계획이다.,2
이 회사는 2006년에 302mln 유로 $441.6mln의 순매출액과 16pct의 영업마진을 기록했다고 발표했다.,2
"이 회사의 서비스는 디지털 인쇄, 인쇄 준비, 오프셋 인쇄, 사후 처리 및 발송 서비스를 포함한다.",2
회사 측은 지주회사 지분의 80%가 홍콩 상장 모회사인 미드빌 홀딩스에 매각될 예정이라고 밝혔다.,2
그 회사는 대부업체들로부터 160만 유로에 달하는 무담보 신용한도에 동의했다고 말했다.,2
회사 측은 현재 플라스틱 사업 경영진이 공동 소유주인 신설법인 CPS GmbH에 매각할 예정이라고 밝혔다.,2
"합성체는 열분무로 생성된 하드코팅 층으로 코팅되어 있으며, 코팅은 그라운드 처리되어 있습니다.''",2
이 연결 장치는 100명 이상의 전자 송장 고객을 보유하고 있으며 연간 거래 건수는 거의 100만 건에 달한다.,2
계약에는 프로젝트의 다음 단계에서 75개의 ASC를 추가로 제공할 수 있는 옵션이 포함됩니다.,2
계약금액은 약 100만 유로입니다.,2
계약 금액은 240만 유로에 달한다.,2
고객은 협력 소매업체 Osuuskauppa Suur-Savo입니다.,2
고객은 현지 회사인 이테라 상호 연금 보험이며 이 회사의 주요 세입자는 미디어 회사인 알마 미디어 코퍼레이션 HEL : ALN1V가 될 것이다.,2
"그런 다음 고객이 사이트로 전달되고, 첫 번째 번호로 로그인하게 됩니다.",2
"이번 계약에는 모든 렌털 장비와 관련 상품, 차고 임대 계약, 직원 2명이 포함되어 있다고 회사측은 밝혔다.",2
이 결정은 의료용 및 자동차 산업용으로 사용되는 비와벤을 생산하는 라인의 활용도가 낮음을 반영한다.,2
이 신문은 이 단체가 에스토니아산 육류와 육류 제품을 핀란드에 수입하는 것에 동의하는지 여부가 결정될 것이라고 덧붙였다.,2
이 장치에는 고객 피드백과 제품 개발을 위한 아이디어를 컴파일하기 위한 핀에어 자체 애플리케이션도 포함되어 있다.,2
이 장치는 2006년 말 중국 시장에 출시될 예정이다.,2
"분할된 활동은 2009년에 1억 4,510만 유로의 순매출과 890만 유로의 영업이익을 기록했다.",2
"매각된 회사는 TietoEnator의 사업 영역인 Government, Manufacturing & Retail의 일부이다.",2
"지난해 이미 지급한 A주 0.45유로, K주 0.43유로에 더해 배당금이 지급된다.",2
"이 중분류는 또한 이러한 단위들의 공동 판매, 마케팅 및 통제 기능을 포함한다.",2
"EA Reng 그룹은 2007년 약 8,400만 크론의 판매량을 기록했다.",2
"EBRD는 자체 자금으로 2,160만 유로의 대출을 제공하고 있으며 1,000만 유로의 B 부분은 핀란드 노르데아 은행과 포흐욜라 은행 등 두 개의 핀란드 시중은행에 신디케이션되어 있다.",2
EBRD는 자체 자금으로 2160만 유로를 대출하고 있으며 1000만 유로 중 B 부분은 핀란드 노르데아은행 핀란드 주식회사 770만 유로와 포흐욜라 은행 주식회사 230만 유로에 신디케이션되어 있다.,2
"EBRD는 자체 자금으로 21.6mln A 대출을 제공하고 있으며, 10mln 유로 중 B 부분은 핀란드의 두 시중은행인 노르데아 은행 핀란드 7.7mln 유로와 포흐욜라 은행 2.3mln 유로에 신디케이션되었다.",2
네트워크의 전기 요구량은 새로운 모바일 세대와 함께 증가할 것입니다.,2
이 중 14명의 고용계약은 회사가 이전에 진행한 사용자-직원 협의의 결과로 2009년 3월에 종료될 예정이다.,1
"에너지 부문은 운송량의 약 33%, 철강 산업은 약 57%를 차지했다.",2
Maritim Food AS의 기업가치는 약 EUR15m으로 결정되었습니다.,2
"Ixonos가 이번 계약을 통해 취득한 장비에는 기계공학 하드웨어, RF 및 안테나 측정 실험실, 오디오, 카메라, 디스플레이 측정 설비, 모바일 장치 테스트를 위한 장치 및 로봇 장치가 포함됩니다.",2
"장비는 핀란드 홀롤라에 있는 바흐토 공장에서 제작될 예정이며, 납기는 2009년 1분기에 예정되어 있습니다.",2
이 거래의 예상 가치는 920만 달러이다.,2
"이 임원은 비즈니스 이더넷 서비스 부문에서는 브라질, 칠레, 아르헨티나, 멕시코 등이 도입을 주도하고, 모바일 백홀용 통신사 이더넷은 브라질과 멕시코가 얼리 어답터가 될 것이라고 말했다.",2
그 확장된 회사는 계속해서 NewPage로 불릴 것이다.,2
증설공장은 2009년 10월 중순 가동될 예정이다.,2
확장은 2009년 가을에 마무리될 예정이다.,2
이 대출은 7년 만기 200mln 유로 292.4mln과 150mln 유로 219.3mln 5년 만기 회전 신용 대출로 구성되어 있다.,2
"이 시설은 약 19,000 평방미터의 임대 면적을 가질 것이다. 라타마키 비즈니스 파크에 위치한 이 공장의 부지는 포르사 시에서 구입할 예정이다.",2
이 수치는 핀란드에서 수출되는 식품은 포함하지 않는다.,2
부동산 포트폴리오의 공정가치 변동분인 2620만 유로가 포함된 수치다.,2
"필터 팁은 0.1-1200 -dl의 볼륨 범위에 포함되며 10, 20, 100-120, 200, 300, 1000 및 1200 -dl의 볼륨 용량에 대한 새로운 크기를 포함합니다.",2
권리 제공의 최종 결과는 2009년 10월 23일에 보고될 예정이다.,2
그 회사는 휴대폰과 다른 통신 제품용 부품을 만든다.,2
정부는 지난 달 텔리아소네라의 지분 8%를 경매에 부쳐 매각하기 시작했다.,2
"이 그룹은 2005년에 순매출 35.3mln 유로 46.5mln, 영업이익 76만 유로 1.0mln을 기록했다.",2
"2006년 매출액은 3920만 유로, 영업이익은 390만 유로였다.",2
"리퀴드 핸들링 부문은 바이오히트 브랜드로 연구소, 대학, 병원뿐 아니라 제약, 식품, 기타 산업에서 사용되는 기계 및 전자 피펫을 포함한 실험실 장비와 액세서리를 제공한다.",2
CPP의 제조는 뭄바이 인근 코폴리에 있는 바르칠라 공장의 기존 수출 지향 유닛 EOU에서 수행될 것이다.,2
생산은 2009년 초에 피에타르사리에서 시작될 것이고 배송은 2009년 10월에 이루어질 것이다.,2
시장에서는 하이네켄이 하트월 전체 또는 일부를 판매할 것으로 예상하고 있다.,2
두 통신 사업자의 합병은 세계에서 네 번째로 큰 통신 사업자가 될 것으로 예상되었다.,2
이번 조치는 HKscan의 생산 관련 유형자산은 물론 국내 자회사 및 관계회사 보유지분을 HKscan 핀란드로 이전하는 방식으로 진행된다.,2
"2009년 헬스케어 무역 사업의 순매출액은 1억 4,520만 유로, 영업이익은 890만 유로 790만 유로였다.",2
이 새로운 주식은 2006 회계연도에 배당받을 수 있는 권리를 보유자들에게 부여한다.,2
아메르스포츠의 전략기획 및 집행관리 강화를 위해 신설된 자리가 마련됐다.,0
신문의 최고의 판매 자산은 고품질의 저널리즘과 저널리즘 콘텐츠이다.,2
이번 구조조정으로 인해 탈렌툼의 프리미디어 사업영역에 발생한 비반복비용은 2.0mln유로(약 2.7mln)에 달하며 2007년 2분기 재무성과에 포함될 예정이다.,2
"판매될 공장에는 핀란드, 프랑스, 폴란드, 터키의 제조 사업부와 독일, 리투아니아 등의 판매 사업부가 포함된다.",2
"이 주문은 또한 설계 서비스, 하드웨어, 소프트웨어 라이센스뿐만 아니라 6년간의 유지보수 서비스도 포함합니다.",2
이 명령에는 2001년 바흐토가 납품한 신발 압착기의 광범위한 정비 작업도 포함되어 있다.,2
"이 명령은 아웃소싱된 애플리케이션 관리, 지원 및 Tecnotree 및 타사 애플리케이션에 대한 계획으로 구성됩니다.",2
"주문 값은 EUR 6.9 mn이며, 설계 서비스와 하드웨어 및 소프트웨어 라이센스로 구성됩니다.",2
또한 지진 압축기의 제어를 위한 몇 가지 고출력 드라이브도 포함되어 있습니다.,2
매매대장에 등록된 주식 총수와 이와 관련된 의결권 총수에 비례해 지분율과 의결권 비율이 산정됐다.,2
옵션권으로 가입한 주식의 주당 청약가격은 1.35유로였다.,2
"노키아의 다른 두 공급사인 Oyj와 Perlos는 노키아 단지 내에 공장을 설립할 계획을 발표했고, 그들은 Rs 365 크로어를 투자할 것이다.",2
"폴란드 사업은 약 1,000명의 직원을 고용하고 있으며, 2007년에는 약 7,000만 유로의 순매출액을 기록했다.",2
2007년 여름에 시작된 이 프로그램은 원래 약 2년 동안 지속될 것으로 추정되었다.,2
인터디지털은 나머지 매출액은 다른 회사와의 기술협약을 통해 창출될 것이라고 말했다.,2
덴마크 은행은 나머지 금액은 부채로 충당될 것이라고 밝혔다.,2
보고서에는 2007년과 2008년의 유통 점유율 정보뿐만 아니라 범주 수준 회사 및 브랜드 점유율이 포함되어 있습니다.,2
